Month,CITY,STORE,STATUS,Zone,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,EBITDA,VARIANCE,Revenue Cohort,CM Cohort,EBITDA Category,EBITDA Cohort,CM,GM%,CM%,Variance %,Revenue Band,Variance Bucket
Mar-2024,Mumbai,Edwards-Jackson,Active,South,12649,5864653.21,1630258.69,4307855.78,1940673.93,2238619.15,978667.48,22476.49,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,608360.46,51.96597250059285,14.122117616481578,0.5217558606383986,INR 35 to 45 lacs,Var < 2%
Oct-2023,Mumbai,Frank PLC,Inactive,North,8339,3030534.08,873457.44,2231566.5,918605.69,1255329.34,-182784.31,28618.86,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,381871.90000000014,56.25327947878767,17.11227964750323,1.2824560684165136,INR 15 to 25 lacs,Var < 2%
Nov-2023,Mumbai,Frank PLC,Inactive,North,13041,3932012.36,740879.86,3329192.97,1314338.42,1928490.44,573428.53,29821.33,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,1187610.58,57.92666443123,35.672626690666114,0.8957525222696839,INR 25 to 35 lacs,Var < 2%
Dec-2023,Mumbai,Frank PLC,Inactive,North,13356,4878997.57,887003.66,4030520.24,1228753.48,2709280.86,1361254.09,21100.69,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,1822277.1999999997,67.21913546326714,45.211960032236426,0.5235227400818113,INR 35 to 45 lacs,Var < 2%
Jan-2024,Mumbai,Frank PLC,Inactive,North,8698,2980215.42,627411.2,2434104.91,900011.77,1429773.84,173386.77,22801.41,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,802362.6400000001,58.739203644266915,32.96335489500328,0.9367472168650282,INR 15 to 25 lacs,Var < 2%
Feb-2024,Mumbai,Frank PLC,Inactive,North,8359,2653264.1,769649.15,2001517.75,773013.59,1170683.78,-168462.36,12332.23,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,401034.63,58.48980255108904,20.036526281118416,0.6161439237798416,INR 15 to 25 lacs,Var < 2%
Mar-2024,Mumbai,Frank PLC,Inactive,North,11932,4497121.93,777612.54,3807905.46,1775912.02,1922831.06,536032.17,15513.26,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,1145218.52,50.49576677252906,30.07476241282524,0.4073961437057316,INR 35 to 45 lacs,Var < 2%
Oct-2023,Hyderabad,Frazier Inc,Active,South,14092,6292038.37,1100633.35,5263801.41,2081624.28,3125809.66,1618758.38,11299.03,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,2025176.31,59.383122890268766,38.47364579812292,0.21465532454424419,Above INR 45 lacs,Var < 2%
Nov-2023,Hyderabad,Frazier Inc,Active,South,12028,3618499.31,689852.55,3015377.61,1016595.17,1868464.09,596186.67,21732.07,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,1178611.54,61.96451428847746,39.08669800065273,0.7207080774205258,INR 25 to 35 lacs,Var < 2%
Dec-2023,Hyderabad,Frazier Inc,Active,South,12440,4046699.27,926230.16,3215046.88,1441585.75,1665837.77,327100.78,12231.09,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,739607.61,51.81379408066361,23.00456688830615,0.3804327108287765,INR 25 to 35 lacs,Var < 2%
Jan-2024,Hyderabad,Frazier Inc,Active,South,9579,3166486.94,567554.49,2719567.59,1066669.02,1517945.15,215111.89,24738.91,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,950390.6599999999,55.81568024201965,34.946388664677386,0.9096633630642731,INR 25 to 35 lacs,Var < 2%
Feb-2024,Hyderabad,Frazier Inc,Active,South,8340,2907737.48,837047.64,2160497.92,824738.45,1209412.31,-161365.2,18927.63,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,372364.67000000004,55.978406588792275,17.235132075480085,0.876077214645039,INR 15 to 25 lacs,Var < 2%
Mar-2024,Hyderabad,Frazier Inc,Active,South,14878,4466411.99,938221.37,3588805.9,1585525.04,1903761.84,565903.55,24051.22,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,965540.4700000001,53.04722219722164,26.90422655624814,0.6701733297975241,INR 35 to 45 lacs,Var < 2%
Oct-2023,Ahmedabad,Jacobson-Terrell,Inactive,East,8859,3200170.56,800801.14,2460583.9,863562.49,1496619.54,78854.15,14080.02,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,695818.4,60.823755694735716,28.278588671575072,0.5722227151043295,INR 15 to 25 lacs,Var < 2%
Nov-2023,Ahmedabad,Jacobson-Terrell,Inactive,East,10420,4134288.39,691782.37,3525013.11,1694182.32,1694273.66,292485.09,21915.99,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,1002491.2899999999,48.0643222345349,28.439363449629834,0.6217279004672979,INR 35 to 45 lacs,Var < 2%
Dec-2023,Ahmedabad,Jacobson-Terrell,Inactive,East,13069,6147053.55,1300819.08,4920171.03,2310486.45,2460121.22,1113286.23,20176.45,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,1159302.1400000001,50.00072568615567,23.562232551090812,0.41007619200587014,Above INR 45 lacs,Var < 2%
Jan-2024,Ahmedabad,Jacobson-Terrell,Inactive,East,8993,3701519.91,780926.26,2985257.62,1248402.45,1592115.37,370858.16,25180.31,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,811189.1100000001,53.33259546290012,27.173169396348452,0.8434886768666886,INR 25 to 35 lacs,Var < 2%
Feb-2024,Ahmedabad,Jacobson-Terrell,Inactive,East,7179,2799345.25,538463.86,2316673.31,856502.23,1398781.56,28004.0,12816.11,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,860317.7000000001,60.378886999824765,37.13590933544273,0.5532117948904932,INR 15 to 25 lacs,Var < 2%
Mar-2024,Ahmedabad,Jacobson-Terrell,Inactive,East,10040,3586898.5,802506.45,2893932.07,1308536.3,1490531.98,140359.14,24585.96,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,688025.53,51.505423898909974,23.774764346835553,0.8495693542661491,INR 25 to 35 lacs,Var < 2%
Oct-2023,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,13890,4537882.33,1141142.89,3460562.91,1660674.86,1719706.53,417397.1,27905.29,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,578563.6400000001,49.69441604516301,16.71877249588854,0.806380081094957,INR 25 to 35 lacs,Var < 2%
Nov-2023,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,12239,4963651.41,899647.65,4170472.98,1638315.56,2462129.82,1053042.11,21245.04,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,1562482.17,59.03718431476326,37.465346916118854,0.5094156011052733,INR 35 to 45 lacs,Var < 2%
Dec-2023,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,11265,3757202.47,1033615.1,2791443.37,1176588.31,1547776.34,216808.91,22515.89,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,514161.2400000001,55.447169612471846,18.41918935292605,0.806603860998262,INR 25 to 35 lacs,Var < 2%
Jan-2024,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,14876,4600229.66,760271.04,3926631.2,1197970.72,2618076.94,1307607.46,16175.35,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,1857805.9,66.67488762377276,47.31297148558286,0.41193962906422177,INR 35 to 45 lacs,Var < 2%
Feb-2024,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,14511,5026036.91,888129.6,4233637.24,1571920.55,2565162.52,1217522.76,17514.93,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,1677032.92,60.59004053923146,39.612107153517,0.4137088042054354,INR 35 to 45 lacs,Var < 2%
Mar-2024,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,9854,3986125.13,939367.83,3136357.77,1206319.05,1860948.15,477512.77,21303.32,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,921580.32,59.33468967731956,29.383775308261466,0.6792375603246309,INR 25 to 35 lacs,Var < 2%
Oct-2023,Ahmedabad,Smith Ltd,Active,West,10533,4907444.8,1196442.24,3781222.92,1565778.43,2094006.57,671480.31,29075.07,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,897564.3300000001,55.37908275452853,23.737408478418935,0.7689329779054656,INR 35 to 45 lacs,Var < 2%
Nov-2023,Ahmedabad,Smith Ltd,Active,West,11872,4413593.8,675553.34,3791830.69,1481772.8,2238240.87,812506.89,23917.24,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,1562687.5300000003,59.02797495422983,41.21195427109116,0.6307570657908252,INR 35 to 45 lacs,Var < 2%
Dec-2023,Ahmedabad,Smith Ltd,Active,West,8637,2952244.16,458092.03,2626918.01,872427.12,1637693.01,192514.76,18949.16,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,1179600.98,62.342753133737894,44.90436989314334,0.7213456959016395,INR 25 to 35 lacs,Var < 2%
Jan-2024,Ahmedabad,Smith Ltd,Active,West,14444,7026178.9,1120035.54,6013015.47,1775318.83,4172729.98,2834680.28,25404.48,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,3052694.44,69.39496498584596,50.768112193132275,0.4224915123991857,Above INR 45 lacs,Var < 2%
Feb-2024,Ahmedabad,Smith Ltd,Active,West,13399,6317354.99,1431008.42,4977712.07,1567868.13,3325825.2,1914148.1,27796.12,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,1894816.7800000003,66.81433464270262,38.066018149579314,0.5584115675859089,Above INR 45 lacs,Var < 2%
Mar-2024,Ahmedabad,Smith Ltd,Active,West,11917,5397429.17,1202323.81,4280840.46,1320646.79,2826584.68,1536384.53,13633.28,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,1624260.87,66.02873212425207,37.94256957662935,0.3184720413523657,INR 35 to 45 lacs,Var < 2%
Oct-2023,Bangalore,Daniel-Rice,Inactive,West,10374,4727000.21,1005093.46,3803412.97,1596666.62,2105700.41,684604.4,23773.37,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,1100606.9500000002,55.36344400697566,28.937350707935355,0.6250536081018833,INR 35 to 45 lacs,Var < 2%
Nov-2023,Bangalore,Daniel-Rice,Inactive,West,8556,3708637.84,701237.3,3083496.76,1005765.76,1958053.35,558799.74,29900.99,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,1256816.05,63.501067210461414,40.75944123904318,0.969710440039509,INR 25 to 35 lacs,Var < 2%
Dec-2023,Bangalore,Daniel-Rice,Inactive,West,13052,5985470.16,1666324.88,4454592.61,1498939.23,2879892.86,1575501.26,27772.25,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,1213567.98,64.64997166149385,27.243074423364604,0.62345207365663,INR 35 to 45 lacs,Var < 2%
Jan-2024,Bangalore,Daniel-Rice,Inactive,West,13496,5595529.59,1427321.17,4227878.66,1882064.44,2289428.69,1071524.57,19061.13,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,862107.52,54.15076623793171,20.391018506666413,0.45084382814335544,INR 35 to 45 lacs,Var < 2%
Feb-2024,Bangalore,Daniel-Rice,Inactive,West,7207,3351981.44,521017.14,2923988.93,1121942.53,1726597.59,406177.09,20793.82,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,1205580.4500000002,59.04938874033289,41.23067764145058,0.711145647189574,INR 25 to 35 lacs,Var < 2%
Mar-2024,Bangalore,Daniel-Rice,Inactive,West,12531,4368251.23,1068018.4,3414125.09,1315543.88,1981806.23,601269.74,23771.37,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,913787.8300000001,58.04726475326656,26.764919442362906,0.6962653497854117,INR 25 to 35 lacs,Var < 2%
Oct-2023,Pune,"Lang, Riddle and Foster",Active,South,8851,2797461.69,582469.28,2283453.55,1014914.85,1213347.0,-127081.41,28435.21,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,630877.72,53.13648705488229,27.62822655183855,1.245272101111932,INR 15 to 25 lacs,Var < 2%
Nov-2023,Pune,"Lang, Riddle and Foster",Active,South,14380,5161782.61,829409.44,4457056.63,1503533.06,2811022.6,1294211.8,24166.63,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,1981613.1600000001,63.06903486662677,44.46012973364443,0.5422105215656638,INR 35 to 45 lacs,Var < 2%
Dec-2023,Pune,"Lang, Riddle and Foster",Active,South,14182,6036463.49,1531924.21,4559476.92,2164873.59,2285055.09,943611.18,21509.78,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,753130.8799999999,50.11660613910948,16.51792284979918,0.47175981757135416,Above INR 45 lacs,Var < 2%
Jan-2024,Pune,"Lang, Riddle and Foster",Active,South,9856,3571161.15,643173.23,3033412.84,1075776.19,1841188.05,339311.52,18758.36,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,1198014.82,60.69691621665319,39.4939588902116,0.6183912638808505,INR 25 to 35 lacs,Var < 2%
Feb-2024,Pune,"Lang, Riddle and Foster",Active,South,7886,3247594.7,666455.25,2670986.45,1125033.43,1427695.92,91911.72,13724.88,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,761240.6699999999,53.45200908825276,28.50035686253668,0.5138506037722504,INR 25 to 35 lacs,Var < 2%
Mar-2024,Pune,"Lang, Riddle and Foster",Active,South,8724,3091389.49,496410.89,2649962.86,880104.63,1681248.4,249541.63,26706.83,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,1184837.5099999998,63.44422502585565,44.71147606951744,1.007819030339165,INR 25 to 35 lacs,Var < 2%
Oct-2023,Ahmedabad,Morris-Hamilton,Active,South,13075,4558350.83,1074969.12,3533325.19,1409922.69,2013515.13,663243.8,12137.3,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,938546.0099999998,56.986408601694535,26.562684143997505,0.3435092822577137,INR 35 to 45 lacs,Var < 2%
Nov-2023,Ahmedabad,Morris-Hamilton,Active,South,12088,4900228.2,1067535.57,3917945.16,1328165.42,2515239.59,1059701.12,28562.1,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,1447704.0199999998,64.19792741560477,36.95059427529097,0.729007141080045,INR 35 to 45 lacs,Var < 2%
Dec-2023,Ahmedabad,Morris-Hamilton,Active,South,12370,4780833.41,1203363.29,3671496.71,1295752.38,2252593.59,974477.51,16783.87,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,1049230.2999999998,61.35355055241217,28.57772682029721,0.45713972599474284,INR 35 to 45 lacs,Var < 2%
Jan-2024,Ahmedabad,Morris-Hamilton,Active,South,13447,5465689.6,1172640.74,4382386.0,1815664.57,2422979.62,1060464.02,15571.54,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,1250338.8800000001,55.28905075910703,28.53100753790287,0.3553210511351579,INR 35 to 45 lacs,Var < 2%
Feb-2024,Ahmedabad,Morris-Hamilton,Active,South,8773,3330909.9,993187.93,2382247.88,734736.85,1502161.85,-17926.12,22971.94,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,508973.92000000004,63.056488059504545,21.36527958627043,0.9642967968555816,INR 15 to 25 lacs,Var < 2%
Mar-2024,Ahmedabad,Morris-Hamilton,Active,South,12432,4224627.35,808065.74,3488408.27,1146879.13,2275992.87,872021.3,12490.05,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,1467927.1300000001,65.24445230718364,42.08014132474236,0.3580443868171428,INR 25 to 35 lacs,Var < 2%
Oct-2023,Mumbai,Wells-Hopkins,Active,West,12500,5115830.89,951911.56,4212747.15,1787182.53,2354439.78,1017802.26,17891.48,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,1402528.2199999997,55.88846650813115,33.29248516612253,0.42469864349679753,INR 35 to 45 lacs,Var < 2%
Nov-2023,Mumbai,Wells-Hopkins,Active,West,9851,3002693.46,550912.47,2496917.39,1005401.1,1343114.97,-79312.27,21131.2,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,792202.5,53.79092537779153,31.72722105956417,0.8462915146744201,INR 15 to 25 lacs,Var < 2%
Dec-2023,Mumbai,Wells-Hopkins,Active,West,7659,3614533.78,714700.53,2993777.02,882971.66,2025250.64,705369.65,20060.32,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,1310550.1099999999,67.6486801278206,43.77580899461911,0.6700672717435716,INR 25 to 35 lacs,Var < 2%
Jan-2024,Mumbai,Wells-Hopkins,Active,West,7117,2260264.08,411800.26,1897398.9,862698.02,962620.22,-449035.19,27565.19,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,550819.96,50.73367650840316,29.03026664556409,1.452788340922934,INR 15 to 25 lacs,Var < 2%
Feb-2024,Mumbai,Wells-Hopkins,Active,West,7590,3216108.37,557152.86,2779485.77,1006808.31,1653942.91,312842.65,25433.03,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,1096790.0499999998,59.50535627314976,39.460178635848884,0.915026451097823,INR 25 to 35 lacs,Var < 2%
Mar-2024,Mumbai,Wells-Hopkins,Active,West,12585,5667642.49,1661630.65,4082057.79,1781187.06,2207818.82,767428.6,23599.45,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,546188.1699999999,54.08592757820805,13.380216501050562,0.5781263082020208,INR 35 to 45 lacs,Var < 2%
Oct-2023,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,8967,3950645.61,996820.12,3033134.45,1388582.43,1571314.12,266448.44,25361.31,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,574494.0000000001,51.80496103626398,18.94060449578818,0.8361419652861085,INR 25 to 35 lacs,Var < 2%
Nov-2023,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,14188,5515716.97,957387.49,4670902.69,2059202.73,2518341.72,1202668.33,13002.08,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,1560954.2300000002,53.91552526648762,33.41868442992547,0.2783633242421498,Above INR 45 lacs,Var < 2%
Dec-2023,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,13202,4200475.91,898982.67,3402170.42,1247449.03,2054564.63,665393.19,29878.32,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,1155581.96,60.389821095440595,33.966022195913396,0.8782135023089173,INR 25 to 35 lacs,Var < 2%
Jan-2024,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,10995,4869945.78,948417.74,3994402.34,1392123.96,2474901.44,1117574.14,27428.46,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,1526483.7,61.95924269361408,38.21557194461287,0.6866724397122199,INR 35 to 45 lacs,Var < 2%
Feb-2024,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,12570,4992458.33,989894.7,4089647.91,1412798.37,2567617.77,1119520.3,29834.2,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,1577723.07,62.783345327153114,38.578457234476204,0.7295053426738636,INR 35 to 45 lacs,Var < 2%
Mar-2024,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,9297,2921968.94,468336.95,2556308.09,821196.01,1589205.28,190460.59,28113.73,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,1120868.33,62.16798695809784,43.84715341569021,1.0997786264487392,INR 25 to 35 lacs,Var < 2%
Oct-2023,Hyderabad,"Woodard, Dominguez and Miller",Active,West,9775,4886325.84,1071626.28,3918118.49,1479069.59,2385498.0,1115013.64,15297.22,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,1313871.72,60.883763625025026,33.53323089521981,0.3904225979648716,INR 35 to 45 lacs,Var < 2%
Nov-2023,Hyderabad,"Woodard, Dominguez and Miller",Active,West,14709,4948863.99,1096269.28,3942894.0,1649452.66,2237926.86,924440.33,11269.53,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,1141657.5799999998,56.75848399678003,28.954812886169396,0.2858187412595926,INR 35 to 45 lacs,Var < 2%
Dec-2023,Hyderabad,"Woodard, Dominguez and Miller",Active,West,10283,4031400.06,1168481.65,2964520.2,1007053.03,1827380.17,452799.66,25989.08,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,658898.52,61.64168387181169,22.226143711215055,0.8766707003716824,INR 25 to 35 lacs,Var < 2%
Jan-2024,Hyderabad,"Woodard, Dominguez and Miller",Active,West,10441,3243248.81,858735.81,2528664.23,1052478.58,1397269.83,230922.01,18234.16,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,538534.02,55.257230810751025,21.297173962871298,0.7210985066214188,INR 25 to 35 lacs,Var < 2%
Feb-2024,Hyderabad,"Woodard, Dominguez and Miller",Active,West,14999,5382090.36,944317.73,4569743.01,1487563.09,2967310.56,1567690.49,20235.08,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,2022992.83,64.93386068990344,44.269290977043376,0.4428056447751971,Above INR 45 lacs,Var < 2%
Mar-2024,Hyderabad,"Woodard, Dominguez and Miller",Active,West,7519,2357024.66,636907.67,1858033.46,594110.45,1144280.52,-243526.01,11670.29,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,507372.85,61.58557123077859,27.30698132852785,0.6280990225009189,INR 15 to 25 lacs,Var < 2%
Oct-2023,Bangalore,"Fox, Smith and Curtis",Active,North,11375,4700099.3,890904.46,3955901.08,1629760.45,2208210.08,836393.8,25110.94,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,1317305.62,55.82065970163238,33.299761378259745,0.634771686454809,INR 35 to 45 lacs,Var < 2%
Nov-2023,Bangalore,"Fox, Smith and Curtis",Active,North,10075,4993437.22,1047010.39,4030198.57,1798192.1,2149011.71,954896.32,18885.05,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,1102001.3199999998,53.32272523733241,27.34359860586224,0.46858857378831337,INR 35 to 45 lacs,Var < 2%
Dec-2023,Bangalore,"Fox, Smith and Curtis",Active,North,7408,3246887.95,766842.17,2595025.82,1185133.09,1308074.08,-99883.18,27835.73,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,541231.91,50.40697745350372,20.85651348162694,1.0726571499007282,INR 25 to 35 lacs,Var < 2%
Jan-2024,Bangalore,"Fox, Smith and Curtis",Active,North,10742,4578018.36,1342702.37,3334341.36,1588742.43,1668498.43,332727.27,24148.86,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,325796.0599999998,50.03982045797495,9.770926993509741,0.7242467819791553,INR 25 to 35 lacs,Var < 2%
Feb-2024,Bangalore,"Fox, Smith and Curtis",Active,North,9213,3650470.16,811834.9,2945147.66,1284670.29,1527184.99,75740.16,14850.4,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,715350.09,51.85427578867132,24.289107799776666,0.5042327826782036,INR 25 to 35 lacs,Var < 2%
Mar-2024,Bangalore,"Fox, Smith and Curtis",Active,North,11992,4620669.75,1251876.26,3441711.93,1480392.2,1893721.33,569221.43,29315.08,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,641845.0700000001,55.02265641389691,18.64900616478963,0.8517586769674823,INR 25 to 35 lacs,Var < 2%
Oct-2023,Bangalore,Miller-Salazar,Inactive,South,8677,2764940.89,762014.03,2081544.74,897306.54,1071221.65,-282941.82,22928.88,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,309207.6199999999,51.4628213083712,14.854718904576602,1.1015319324820276,INR 15 to 25 lacs,Var < 2%
Nov-2023,Bangalore,Miller-Salazar,Inactive,South,13962,5833436.29,1102656.64,4824486.01,1483128.58,3246465.1,1705028.5,13440.68,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,2143808.46,67.29141909150236,44.43599702758802,0.278592993577776,Above INR 45 lacs,Var < 2%
